Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Adj Close
2024-09-20 00:00:00-04:00,526.760009765625,530.2100219726562,517.010009765625,521.010009765625,5408500.0,0.0,0.0,ERIE,
2024-09-20 00:00:00-04:00,312.510009765625,312.9700012207031,305.760009765625,306.2099914550781,1278100.0,0.0,0.0,ESS,
2024-09-20 00:00:00-04:00,86.72000122070312,87.12999725341797,84.5199966430664,85.01000213623047,9788600.0,0.0,0.0,EL,
2024-09-20 00:00:00-04:00,388.6300048828125,391.8500061035156,385.9700012207031,387.5,718000.0,0.0,0.0,EG,
2024-09-20 00:00:00-04:00,61.52000045776367,61.83000183105469,61.040000915527344,61.650001525878906,3699800.0,0.0,0.0,EVRG,
2024-09-20 00:00:00-04:00,67.13999938964844,67.54000091552734,66.7699966430664,67.13999938964844,4668600.0,0.0,0.0,ES,
2024-09-20 00:00:00-04:00,39.650001525878906,40.7599983215332,39.52000045776367,40.27000045776367,18779400.0,0.0,0.0,EXC,
2024-09-20 00:00:00-04:00,142.5399932861328,144.17999267578125,141.63999938964844,144.0399932861328,2647500.0,0.0,0.0,EXPE,
2024-09-20 00:00:00-04:00,125.51000213623047,125.9000015258789,122.48999786376953,123.18000030517578,1864200.0,0.0,0.0,EXPD,
2024-09-20 00:00:00-04:00,178.33999633789062,180.60000610351562,177.1999969482422,180.41000366210938,2421600.0,0.0,0.0,EXR,
2024-09-20 00:00:00-04:00,115.45999908447266,115.51000213623047,114.25,115.2699966430664,36204900.0,0.0,0.0,XOM,
2024-09-20 00:00:00-04:00,217.8699951171875,221.1199951171875,215.6699981689453,219.24000549316406,2302200.0,0.0,0.0,FFIV,
2024-09-20 00:00:00-04:00,465.0,470.0,457.5199890136719,465.9100036621094,583100.0,0.0,0.0,FDS,
2024-09-20 00:00:00-04:00,1925.1700439453125,1951.4000244140625,1923.949951171875,1934.6300048828125,294800.0,0.0,0.0,FICO,
2024-09-20 00:00:00-04:00,71.02999877929688,71.02999877929688,70.1500015258789,70.75,4673100.0,0.0,0.0,FAST,
2024-09-20 00:00:00-04:00,113.0,114.30999755859375,112.8499984741211,113.02999877929688,2570600.0,0.0,0.0,FRT,
2024-09-20 00:00:00-04:00,260.7699890136719,262.55999755859375,253.5,254.63999938964844,17440600.0,0.0,0.0,FDX,
2024-09-20 00:00:00-04:00,83.48999786376953,84.0999984741211,83.31999969482422,84.05999755859375,6188700.0,0.0,0.0,FIS,
2024-09-20 00:00:00-04:00,43.66999816894531,43.66999816894531,43.04999923706055,43.2400016784668,9004800.0,0.0,0.0,FITB,
2024-09-20 00:00:00-04:00,236.14999389648438,241.6300048828125,234.7899932861328,240.1999969482422,1899500.0,0.0,0.0,FSLR,
2024-09-20 00:00:00-04:00,43.4900016784668,44.06999969482422,43.189998626708984,44.0,7857200.0,0.0,0.0,FE,
2024-09-20 00:00:00-04:00,178.17999267578125,178.25,176.1699981689453,177.61000061035156,6021100.0,0.0,0.0,FI,
2024-09-20 00:00:00-04:00,63.900001525878906,63.91999816894531,62.0099983215332,62.040000915527344,3781500.0,0.0,0.0,FMC,
2024-09-20 00:00:00-04:00,10.859999656677246,10.880000114440918,10.6899995803833,10.880000114440918,68736600.0,0.0,0.0,F,
2024-09-20 00:00:00-04:00,75.5199966430664,76.86000061035156,75.5199966430664,76.77999877929688,12542100.0,0.0,0.0,FTNT,
2024-09-20 00:00:00-04:00,76.58000183105469,76.77999877929688,75.61499786376953,76.33999633789062,3698300.0,0.0,0.0,FTV,
2024-09-20 00:00:00-04:00,40.79999923706055,41.20000076293945,40.20000076293945,40.209999084472656,15009400.0,0.0,0.0,FOXA,
2024-09-20 00:00:00-04:00,37.65999984741211,38.18899917602539,37.27000045776367,37.279998779296875,2930600.0,0.0,0.0,FOX,
2024-09-20 00:00:00-04:00,20.770000457763672,20.850000381469727,20.469999313354492,20.809999465942383,13472600.0,0.0,0.0,BEN,
2024-09-20 00:00:00-04:00,44.68000030517578,44.869998931884766,44.36000061035156,44.529998779296875,16301400.0,0.0,0.0,FCX,
2024-09-20 00:00:00-04:00,170.0,171.75999450683594,169.25999450683594,171.0,1447100.0,0.0,0.0,GRMN,
2024-09-20 00:00:00-04:00,511.79998779296875,515.4000244140625,506.6400146484375,513.5900268554688,709000.0,0.0,0.0,IT,
2024-09-20 00:00:00-04:00,185.0,187.83999633789062,184.32000732421875,187.42999267578125,9895000.0,0.0,0.0,GE,
2024-09-20 00:00:00-04:00,90.3499984741211,91.12999725341797,89.59500122070312,90.27999877929688,9492300.0,0.0,0.0,GEHC,
2024-09-20 00:00:00-04:00,243.22999572753906,250.8489990234375,242.25,245.4600067138672,4107400.0,0.0,0.0,GEV,
2024-09-20 00:00:00-04:00,26.6200008392334,26.649999618530273,26.1299991607666,26.479999542236328,13942400.0,0.0,0.0,GEN,
2024-09-20 00:00:00-04:00,142.30999755859375,143.0,140.22999572753906,141.75999450683594,1692600.0,0.0,0.0,GNRC,
2024-09-20 00:00:00-04:00,304.7699890136719,307.760009765625,303.19000244140625,306.8699951171875,7899200.0,0.0,0.0,GD,
2024-09-20 00:00:00-04:00,75.16999816894531,75.33000183105469,74.25,74.51000213623047,9129800.0,0.0,0.0,GIS,
2024-09-20 00:00:00-04:00,48.2400016784668,49.0,47.900001525878906,48.880001068115234,18090000.0,0.0,0.0,GM,
2024-09-20 00:00:00-04:00,138.58999633789062,138.67999267578125,135.97000122070312,137.02000427246094,1358200.0,0.0,0.0,GPC,
2024-09-20 00:00:00-04:00,83.26000213623047,83.98999786376953,82.75,83.94000244140625,24925700.0,0.0,0.0,GILD,
2024-09-20 00:00:00-04:00,112.30000305175781,112.30000305175781,109.86000061035156,110.69000244140625,2684900.0,0.0,0.0,GPN,
2024-09-20 00:00:00-04:00,106.81999969482422,107.91999816894531,106.2300033569336,106.26000213623047,2836800.0,0.0,0.0,GL,
2024-09-20 00:00:00-04:00,159.11000061035156,161.0,158.47999572753906,160.5500030517578,2044100.0,0.0,0.0,GDDY,
2024-09-20 00:00:00-04:00,500.19000244140625,502.04998779296875,495.4800109863281,498.42999267578125,4452200.0,0.0,0.0,GS,
2024-09-20 00:00:00-04:00,29.31999969482422,29.649999618530273,28.969999313354492,29.469999313354492,14495300.0,0.0,0.0,HAL,
2024-09-20 00:00:00-04:00,115.33000183105469,116.56999969482422,114.77999877929688,116.31999969482422,3178000.0,0.0,0.0,HIG,
2024-09-20 00:00:00-04:00,71.30000305175781,71.73999786376953,70.7300033569336,71.20999908447266,1349900.0,0.0,0.0,HAS,
2024-09-20 00:00:00-04:00,402.4100036621094,405.70001220703125,398.3299865722656,404.6600036621094,3447700.0,0.0,0.0,HCA,
2024-09-20 00:00:00-04:00,21.760000228881836,22.010000228881836,21.700000762939453,22.010000228881836,11123800.0,0.0,0.0,DOC,
